ID,Style,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral,Image URL,Image Path
57727f8cedc2cb3880ee2df2,Modern Art,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,https://uploads1.wikiart.org/images/theodoros-stamos/delphic-shibboleth-1959.jpg,images\delphic-shibboleth-1959.jpg
57727f3eedc2cb3880ed763b,Modern Art,0.0,0.1,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.0,https://uploads6.wikiart.org/images/sam-francis/untitled-1984-1.jpg,images\untitled-1984-1.jpg
577284faedc2cb3880ffa8a2,Modern Art,0.0,0.167,0.0,0.0,0.0,0.5,0.083,0.0,0.0,0.0,0.0,0.0,0.167,0.083,0.0,0.0,0.0,0.25,0.0,0.083,https://uploads8.wikiart.org/images/modest-cuixart/pintura-i-mat-ries-1960.jpg,images\pintura-i-mat-ries-1960.jpg
577278cdedc2cb3880d93786,Renaissance Art,0.091,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.364,0.182,0.182,0.273,0.182,0.091,0.455,0.091,0.091,0.273,0.182,0.0,https://uploads2.wikiart.org/images/vittore-carpaccio/dream-of-st-ursula-1495.jpg,images\dream-of-st-ursula-1495.jpg
5772867dedc2cb38800449fc,Post Renaissance Art,0.0,0.0,0.0,0.0,0.091,0.091,0.455,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.364,0.0,0.0,0.0,0.091,0.0,https://uploads7.wikiart.org/images/adolph-menzel/the-studio-wall-1872(1).jpg,images\the-studio-wall-1872(1).jpg
5772816fedc2cb3880f465e9,Modern Art,0.0,0.0,0.2,0.0,0.067,0.2,0.2,0.0,0.067,0.133,0.0,0.0,0.2,0.067,0.0,0.0,0.0,0.4,0.0,0.0,https://uploads0.wikiart.org/images/jean-degottex/levez-le-doigt-et-tout-l-univers-est-l-1959.jpg,images\levez-le-doigt-et-tout-l-univers-est-l-1959.jpg
57728742edc2cb388006c6a8,Modern Art,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,https://uploads6.wikiart.org/images/antonio-areal/o-colecionador-de-belas-artes-o-colecionador-do-1-dia-1970.jpg,images\o-colecionador-de-belas-artes-o-colecionador-do-1-dia-1970.jpg
577279c7edc2cb3880dc742a,Post Renaissance Art,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,https://uploads5.wikiart.org/images/thomas-cole/the-garden-of-eden-1828.jpg,images\the-garden-of-eden-1828.jpg
577286c8edc2cb3880056432,Modern Art,0.0,0.0,0.273,0.0,0.0,0.0,0.091,0.091,0.545,0.0,0.091,0.182,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.0,https://uploads8.wikiart.org/images/cagnaccio-di-san-pietro/still-life-with-lobster-and-radishes-1938.jpg,images\still-life-with-lobster-and-radishes-1938.jpg
57727da7edc2cb3880e86b1c,Post Renaissance Art,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,https://uploads0.wikiart.org/images/mikhail-lebedev/landscape-1833.jpg,images\landscape-1833.jpg
5772701dedc2cb3880bcf52e,Renaissance Art,0.0,0.545,0.091,0.182,0.455,0.273,0.182,0.091,0.0,0.091,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.182,0.182,0.0,https://uploads4.wikiart.org/images/paolo-uccello/the-battle-of-san-romano-1440.jpg,images\the-battle-of-san-romano-1440.jpg
57727f73edc2cb3880ee0603,Modern Art,0.0,0.1,0.6,0.1,0.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.4,0.0,0.0,https://uploads5.wikiart.org/images/bradley-walker-tomlin/number-2-1950.jpg,images\number-2-1950.jpg
57727bc5edc2cb3880e25808,Modern Art,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.5,0.0,0.0,https://uploads4.wikiart.org/images/philip-guston/joys-eating.jpg,images\joys-eating.jpg
57727593edc2cb3880ceb255,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://uploads7.wikiart.org/images/henri-de-toulouse-lautrec/in-bed-the-kiss-1892.jpg,images\in-bed-the-kiss-1892.jpg
577283f7edc2cb3880fc75a1,Modern Art,0.0,0.182,0.182,0.091,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.364,0.0,0.0,https://uploads4.wikiart.org/images/chris-ofili/double-captain-shit-and-the-legend-of-the-black-stars-1997.jpg,images\double-captain-shit-and-the-legend-of-the-black-stars-1997.jpg
57727d11edc2cb3880e68dec,Modern Art,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.8,0.2,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.0,https://uploads5.wikiart.org/images/federico-zandomeneghi/the-cafe-1884.jpg,images\the-cafe-1884.jpg
57727d0bedc2cb3880e6856b,Modern Art,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.545,0.273,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.0,https://uploads7.wikiart.org/images/giuseppe-de-nittis/woman-on-the-beach.jpg,images\woman-on-the-beach.jpg
57727f8fedc2cb3880ee33c6,Modern Art,0.0,0.273,0.091,0.0,0.182,0.273,0.636,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.636,0.091,0.0,0.091,0.182,0.0,https://uploads8.wikiart.org/images/nicolae-grigorescu/sm-rdan-attack-1878.jpg,images\sm-rdan-attack-1878.jpg
57727003edc2cb3880bc6fd0,Renaissance Art,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.214,0.286,0.429,0.143,0.143,0.071,0.071,0.143,0.071,0.071,0.071,0.357,0.0,https://uploads6.wikiart.org/images/lucas-cranach-the-elder/portrait-of-martin-luther-as-an-augustinian-monk.jpg,images\portrait-of-martin-luther-as-an-augustinian-monk.jpg
577278c0edc2cb3880d8cc88,Post Renaissance Art,0.083,0.0,0.583,0.0,0.0,0.0,0.083,0.0,0.083,0.333,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.25,0.25,0.0,https://uploads5.wikiart.org/images/bernardo-bellotto/ruins-of-a-temple.jpg,images\ruins-of-a-temple.jpg
57728395edc2cb3880fb355c,Post Renaissance Art,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.7,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,https://uploads4.wikiart.org/images/george-catlin/kei-a-gis-gis-a-woman-of-the-plains-ojibwa-1832.jpg,images\kei-a-gis-gis-a-woman-of-the-plains-ojibwa-1832.jpg
57727562edc2cb3880ce1404,Post Renaissance Art,0.0,0.0,0.083,0.0,0.0,0.083,0.0,0.083,0.667,0.667,0.333,0.25,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.0,https://uploads5.wikiart.org/images/vasily-perov/children-sleeping-1870.jpg,images\children-sleeping-1870.jpg
577280ffedc2cb3880f313b5,Modern Art,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.8,0.4,0.0,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,https://uploads2.wikiart.org/images/j-e-h-macdonald/on-the-lake-shore-near-bronte-1909.jpg,images\on-the-lake-shore-near-bronte-1909.jpg
577281c8edc2cb3880f5989c,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.538,0.077,0.538,0.0,0.0,0.0,0.0,0.231,0.077,0.154,0.077,0.0,https://uploads0.wikiart.org/images/evelyne-axell/erotomobile-1966.jpg,images\erotomobile-1966.jpg
577286ceedc2cb3880056f1b,Modern Art,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,https://uploads5.wikiart.org/images/cagnaccio-di-san-pietro/le-lacrime-della-cipolla-1929.jpg,images\le-lacrime-della-cipolla-1929.jpg
57726f57edc2cb3880ba7453,Post Renaissance Art,0.0,0.4,0.1,0.2,0.3,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.0,0.0,0.0,0.0,https://uploads0.wikiart.org/images/francisco-goya/the-fight-at-the-venta-nueva-1777.jpg,images\the-fight-at-the-venta-nueva-1777.jpg
57728364edc2cb3880faa016,Modern Art,0.0,0.0,0.455,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.545,0.0,0.0,https://uploads7.wikiart.org/images/stuart-davis/rapt-at-rappaport-s-1952.jpg,images\rapt-at-rappaport-s-1952.jpg
57726e7eedc2cb3880b74b0a,Post Renaissance Art,0.0,0.0,0.273,0.273,0.0,0.0,0.0,0.0,0.545,0.091,0.273,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.273,0.0,https://uploads5.wikiart.org/images/francois-boucher/odalisque.jpg,images\odalisque.jpg
57727f32edc2cb3880ed66df,Modern Art,0.0,0.0,0.3,0.0,0.2,0.1,0.2,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.2,0.0,0.0,https://uploads1.wikiart.org/images/helen-frankenthaler/robinson-s-wrap-1974.jpg,images\robinson-s-wrap-1974.jpg
5772786cedc2cb3880d7f869,Modern Art,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.2,0.0,https://uploads3.wikiart.org/images/james-mcneill-whistler/mother-of-pearl-and-silver-the-andalusian-1890.jpg,images\mother-of-pearl-and-silver-the-andalusian-1890.jpg
57727228edc2cb3880c4257a,Modern Art,0.056,0.0,0.07,0.028,0.028,0.014,0.014,0.099,0.761,0.31,0.085,0.282,0.028,0.014,0.014,0.0,0.028,0.042,0.169,0.0,https://uploads7.wikiart.org/images/claude-monet/haystack-at-giverny-1886.jpg,images\haystack-at-giverny-1886.jpg
577278daedc2cb3880d9489e,Modern Art,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.8,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,https://uploads7.wikiart.org/images/august-macke/terrace-of-the-country-house-in-st-germain.jpg,images\terrace-of-the-country-house-in-st-germain.jpg
57727e88edc2cb3880eb168a,Modern Art,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.1,0.0,0.1,0.5,0.0,0.0,0.2,0.0,0.0,https://uploads5.wikiart.org/images/gwen-john/the-cat.jpg,images\the-cat.jpg
57728415edc2cb3880fca485,Post Renaissance Art,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.182,0.182,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.727,0.0,https://uploads2.wikiart.org/images/artemisia-gentileschi/self-portrait-as-a-female-martyr-1615.jpg,images\self-portrait-as-a-female-martyr-1615.jpg
57728562edc2cb388000f49a,Post Renaissance Art,0.017,0.033,0.133,0.25,0.067,0.05,0.0,0.033,0.067,0.067,0.017,0.183,0.017,0.017,0.017,0.017,0.0,0.033,0.55,0.0,https://uploads3.wikiart.org/images/antonio-canova/napoleon-as-mars-the-peacemaker-1806.jpg,images\napoleon-as-mars-the-peacemaker-1806.jpg
57728618edc2cb388003087d,Post Renaissance Art,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.4,0.0,0.0,0.1,0.3,0.0,https://uploads1.wikiart.org/images/thomas-girtin/bamburgh-castle-northumberland-1799.jpg,images\bamburgh-castle-northumberland-1799.jpg
57728288edc2cb3880f80811,Modern Art,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.1,https://uploads6.wikiart.org/images/sam-francis/untitled-1965-2.jpg,images\untitled-1965-2.jpg
5772700eedc2cb3880bc8249,Post Renaissance Art,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.417,0.333,0.583,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.5,0.0,https://uploads6.wikiart.org/images/francisco-zurbaran/adoration-of-the-magi-1640.jpg,images\adoration-of-the-magi-1640.jpg
57726f77edc2cb3880baa4c5,Renaissance Art,0.0,0.0,0.3,0.0,0.1,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,https://uploads6.wikiart.org/images/hieronymus-bosch/the-garden-of-earthly-delights-1515-7.jpg,images\the-garden-of-earthly-delights-1515-7.jpg
57726ef9edc2cb3880b9275b,Post Renaissance Art,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.273,0.455,0.545,0.0,0.273,0.0,0.091,0.091,0.091,0.0,0.0,0.273,0.0,https://uploads0.wikiart.org/images/gustave-courbet/the-meeting-bonjour-monsieur-courbet-1854.jpg,images\the-meeting-bonjour-monsieur-courbet-1854.jpg
57726e82edc2cb3880b750a4,Modern Art,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,https://uploads7.wikiart.org/images/wassily-kandinsky/composition-iv-1911.jpg,images\composition-iv-1911.jpg
57727698edc2cb3880d1f709,Renaissance Art,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.3,0.5,0.2,0.5,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.7,0.0,https://uploads4.wikiart.org/images/filippo-lippi/the-adoration-of-the-infant-jesus-1459.jpg,images\the-adoration-of-the-infant-jesus-1459.jpg
5772857eedc2cb3880012044,Post Renaissance Art,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.7,0.0,https://uploads8.wikiart.org/images/john-hoppner/captain-peter-parker-1808.jpg,images\captain-peter-parker-1808.jpg
577275cbedc2cb3880cf60fe,Modern Art,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,https://uploads1.wikiart.org/images/georgia-o-keeffe/bleeding-heart.jpg,images\bleeding-heart.jpg
57726eacedc2cb3880b7f349,Modern Art,0.0,0.0,0.154,0.077,0.0,0.0,0.077,0.077,0.538,0.154,0.154,0.231,0.0,0.077,0.0,0.0,0.0,0.077,0.231,0.0,https://uploads2.wikiart.org/images/mary-cassatt/in-the-box.jpg,images\in-the-box.jpg
57728649edc2cb388003a777,Post Renaissance Art,0.1,0.2,0.1,0.0,0.2,0.0,0.1,0.3,0.2,0.1,0.1,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.7,0.0,https://uploads0.wikiart.org/images/anne-louis-girodet/ossian-receiving-the-ghosts-of-the-french-heroes-1801(1).jpg,images\ossian-receiving-the-ghosts-of-the-french-heroes-1801(1).jpg
577284a8edc2cb3880fe8257,Modern Art,0.154,0.0,0.308,0.077,0.0,0.154,0.077,0.077,0.231,0.077,0.0,0.0,0.077,0.0,0.0,0.0,0.077,0.538,0.0,0.0,https://uploads4.wikiart.org/images/serge-charchoune/the-small-black-holes-1927.jpg,images\the-small-black-holes-1927.jpg
57727fededc2cb3880ef6b27,Contemporary Art,0.0,0.0,0.364,0.0,0.182,0.273,0.0,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,https://uploads0.wikiart.org/images/john-mclaughlin/number-17-1962.jpg,images\number-17-1962.jpg
57727f4cedc2cb3880ed8b85,Contemporary Art,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,https://uploads6.wikiart.org/images/agnes-martin/the-peach-1964.jpg,images\the-peach-1964.jpg
57727e54edc2cb3880ea716a,Post Renaissance Art,0.0,0.6,0.0,0.2,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.3,0.0,0.0,0.2,0.0,https://uploads4.wikiart.org/images/benjamin-west/edward-iii-crossing-the-somme.jpg,images\edward-iii-crossing-the-somme.jpg
57727f0cedc2cb3880ecdadd,Modern Art,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.4,0.0,0.1,0.1,0.0,0.0,0.3,0.1,0.0,https://uploads8.wikiart.org/images/morris-louis/delta-theta-1961.jpg,images\delta-theta-1961.jpg
57728661edc2cb3880042051,Contemporary Art,0.0,0.0,0.273,0.0,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.455,0.091,0.0,https://uploads8.wikiart.org/images/charlotte-posenenske/series-dw-1967(1).jpg,images\series-dw-1967(1).jpg
577284d2edc2cb3880ff16bb,Modern Art,0.015,0.104,0.164,0.045,0.06,0.06,0.149,0.0,0.328,0.104,0.0,0.119,0.0,0.03,0.06,0.03,0.015,0.299,0.104,0.015,https://uploads3.wikiart.org/images/umberto-boccioni/the-street-enters-the-house-1911-1.jpg,images\the-street-enters-the-house-1911-1.jpg
5772871cedc2cb3880063814,Contemporary Art,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,https://uploads3.wikiart.org/images/michel-parmentier/15-octobre-1966.jpg,images\15-octobre-1966.jpg
57727558edc2cb3880ce09d0,Modern Art,0.0,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.0,https://uploads5.wikiart.org/images/andy-warhol/mao-2.jpg,images\mao-2.jpg
577283fbedc2cb3880fc7c29,Modern Art,0.067,0.067,0.4,0.067,0.133,0.267,0.133,0.067,0.133,0.067,0.133,0.067,0.067,0.133,0.067,0.067,0.067,0.467,0.067,0.067,https://uploads7.wikiart.org/images/julius-evola/composizione-paesaggio-dada-n-3-o-n-2-1921.jpg,images\composizione-paesaggio-dada-n-3-o-n-2-1921.jpg
57727d1dedc2cb3880e69fee,Renaissance Art,0.3,0.0,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0.2,0.1,0.1,0.0,0.1,0.3,0.3,0.0,0.1,0.2,0.0,https://uploads3.wikiart.org/images/jan-provoost/the-martyrdom-of-st-catherine.jpg,images\the-martyrdom-of-st-catherine.jpg
5772848cedc2cb3880fe5b1f,Post Renaissance Art,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.2,0.6,0.4,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,https://uploads2.wikiart.org/images/paul-bril/an-extensive-landscape.jpg,images\an-extensive-landscape.jpg
577284acedc2cb3880fe8951,Modern Art,0.0,0.0,0.182,0.0,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.091,0.0,0.0,0.818,0.091,0.0,https://uploads5.wikiart.org/images/victor-brauner/visage-1941.jpg,images\visage-1941.jpg
577288ddedc2cb38800bdddd,Contemporary Art,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.2,0.2,0.0,0.1,https://uploads3.wikiart.org/images/herbert-zangs/gro-e-kn-pfung-1953.jpg,images\gro-e-kn-pfung-1953.jpg
59b2901eedc2caeb043310e0,Renaissance Art,0.1,0.4,0.3,0.2,0.1,0.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1,0.2,0.0,https://uploads4.wikiart.org/00148/images/il-sodoma/the-rape-of-the-sabine-women-1507.jpg,images\the-rape-of-the-sabine-women-1507.jpg
577278dbedc2cb3880d949ce,Modern Art,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,https://uploads0.wikiart.org/images/august-macke/view-of-tegernsee.jpg,images\view-of-tegernsee.jpg
57728015edc2cb3880effef3,Modern Art,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,https://uploads6.wikiart.org/images/nicolas-de-sta-l/marseille-sous-la-neige-1954.jpg,images\marseille-sous-la-neige-1954.jpg
57728a68edc2cb388010f905,Post Renaissance Art,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.308,0.231,0.462,0.231,0.154,0.0,0.0,0.077,0.0,0.0,0.0,0.462,0.0,https://uploads3.wikiart.org/images/francisco-pacheco/the-supper-with-christ-and-the-angels-1615.jpg,images\the-supper-with-christ-and-the-angels-1615.jpg
57728703edc2cb3880060f39,Modern Art,0.0,0.1,0.2,0.2,0.2,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0,https://uploads7.wikiart.org/images/kazuo-shiraga/fluid-red-1968.jpg,images\fluid-red-1968.jpg
57728401edc2cb3880fc8413,Modern Art,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,https://uploads8.wikiart.org/images/marie-bracquemond/three-ladies-with-parasol-aka-three-graces-1880.jpg,images\three-ladies-with-parasol-aka-three-graces-1880.jpg
5772765bedc2cb3880d146a4,Post Renaissance Art,0.091,0.0,0.0,0.0,0.0,0.0,0.545,0.091,0.273,0.091,0.0,0.364,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,https://uploads3.wikiart.org/images/thomas-gainsborough/seashore-with-fishermen-1781(1).jpg,images\seashore-with-fishermen-1781(1).jpg
577283ddedc2cb3880fbf716,Modern Art,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,https://uploads2.wikiart.org/images/otto-freundlich/composition-1936.jpg,images\composition-1936.jpg
57727e0dedc2cb3880e9ad15,Modern Art,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.083,0.75,0.417,0.5,0.083,0.083,0.083,0.0,0.0,0.0,0.083,0.083,0.0,https://uploads5.wikiart.org/images/eyvind-earle/black-silken-hair-1995.jpg,images\black-silken-hair-1995.jpg
57728891edc2cb38800abdb1,Modern Art,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,https://uploads8.wikiart.org/images/leo-leuppi/muschel-v-gel-1948.jpg,images\muschel-v-gel-1948.jpg
5772831aedc2cb3880f9ec2f,Modern Art,0.0,0.077,0.385,0.0,0.0,0.077,0.077,0.0,0.077,0.0,0.0,0.0,0.077,0.0,0.077,0.0,0.077,0.615,0.0,0.0,https://uploads5.wikiart.org/images/chu-teh-chun/clair-d-obscurite-1988.jpg,images\clair-d-obscurite-1988.jpg
57728562edc2cb388000f4ea,Post Renaissance Art,0.0,0.2,0.1,0.2,0.0,0.3,0.3,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.4,0.0,https://uploads3.wikiart.org/images/antonio-canova/perseus-with-the-head-of-medusa-1806.jpg,images\perseus-with-the-head-of-medusa-1806.jpg
57727017edc2cb3880bcee2a,Renaissance Art,0.091,0.0,0.182,0.364,0.091,0.0,0.0,0.0,0.091,0.182,0.091,0.364,0.0,0.0,0.0,0.0,0.0,0.091,0.545,0.0,https://uploads0.wikiart.org/images/jan-van-eyck/portrait-of-giovanni-arnolfini-1435.jpg,images\portrait-of-giovanni-arnolfini-1435.jpg
57727043edc2cb3880bd8dfa,Post Renaissance Art,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.182,0.364,0.091,0.0,0.182,0.0,0.091,0.0,0.0,0.182,0.182,0.0,https://uploads4.wikiart.org/images/camille-corot/temple-of-minerva-medica-1826.jpg,images\temple-of-minerva-medica-1826.jpg
577271d9edc2cb3880c2ef66,Renaissance Art,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,https://uploads0.wikiart.org/images/jean-fouquet/coronation-of-philippe-auguste-1460.jpg,images\coronation-of-philippe-auguste-1460.jpg
57727e80edc2cb3880eb0886,Post Renaissance Art,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,https://uploads7.wikiart.org/images/agostino-carracci/democritus.jpg,images\democritus.jpg
577282c4edc2cb3880f8b875,Modern Art,0.0,0.1,0.2,0.0,0.0,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,https://uploads1.wikiart.org/images/f-lix-del-marle/the-port-1914-1.jpg,images\the-port-1914-1.jpg
57727f37edc2cb3880ed6a3b,Modern Art,0.0,0.0,0.286,0.0,0.071,0.143,0.214,0.071,0.071,0.0,0.0,0.071,0.143,0.071,0.071,0.0,0.071,0.571,0.0,0.0,https://uploads0.wikiart.org/images/hedda-sterne/n-y-1-road-4-1956.jpg,images\n-y-1-road-4-1956.jpg
577278e2edc2cb3880d95572,Modern Art,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.364,0.273,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.182,0.0,https://uploads0.wikiart.org/images/berthe-morisot/child-in-the-rose-garden.jpg,images\child-in-the-rose-garden.jpg
57727e14edc2cb3880e9b665,Modern Art,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.455,0.364,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.0,https://uploads7.wikiart.org/images/eyvind-earle/santa-ynez-oaks.jpg,images\santa-ynez-oaks.jpg
577283aeedc2cb3880fb5b76,Contemporary Art,0.091,0.091,0.182,0.091,0.091,0.182,0.091,0.0,0.091,0.182,0.0,0.182,0.091,0.091,0.273,0.0,0.091,0.364,0.091,0.091,https://uploads4.wikiart.org/images/martin-barre/60-t-18-1960.jpg,images\60-t-18-1960.jpg
577278beedc2cb3880d8c976,Modern Art,0.077,0.0,0.154,0.154,0.0,0.0,0.0,0.077,0.462,0.077,0.231,0.154,0.0,0.0,0.308,0.0,0.0,0.0,0.077,0.0,https://uploads3.wikiart.org/images/eva-gonzales/the-donkey-ride-1880.jpg,images\the-donkey-ride-1880.jpg
57727cb7edc2cb3880e55d8f,Post Renaissance Art,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.8,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.6,0.0,https://uploads8.wikiart.org/images/pavel-fedotov/difficult-bride.jpg,images\difficult-bride.jpg
